companyName,companyIndustry,recruitmentType,jobName,jobCity,jobPeopNum,releaseTime,companySize,companyType,positionCategory,jobURL
中国邮政速递物流股份有限公司上海市分公司-中国邮政速递物流股份有限公司上海市分公司,物流/仓储,校园招聘,电子商务,上海,5,2017-10-20,1000-9999人,国企,电子商务专员/助理,//xiaoyuan.zhaopin.com/job/CC000102294J90000001000
中国邮政速递物流股份有限公司上海市分公司-中国邮政速递物流股份有限公司上海市分公司,物流/仓储,校园招聘,仓储管理,上海,10,2017-10-20,1000-9999人,国企,物流/仓储项目管理,//xiaoyuan.zhaopin.com/job/CC000102294J90000000000
马瑞利(中国)有限公司-上海上汽马瑞利动力总成有限公司,"汽车/摩托车,其他",校园招聘,Junior Physical Component Engineer 初级零部件工程师,上海,若干,2017-10-20,100-499人,外商独资,汽车零部件设计师,//xiaoyuan.zhaopin.com/job/CC000934919J90000045000
马瑞利(中国)有限公司-马瑞利（中国）有限公司,"汽车/摩托车,其他",校园招聘,Associate Design Engineer 助理设计工程师,上海,若干,2017-10-20,100-499人,外商独资,汽车电子工程师,//xiaoyuan.zhaopin.com/job/CC000934919J90000009000
马瑞利(中国)有限公司-上海上汽马瑞利动力总成有限公司,"汽车/摩托车,其他",校园招聘,Junior Industrial Engineer 初级工业工程师,上海,若干,2017-10-20,100-499人,外商独资,汽车机械工程师,//xiaoyuan.zhaopin.com/job/CC000934919J90000030000
马瑞利(中国)有限公司-上海上汽马瑞利动力总成有限公司,"汽车/摩托车,其他",校园招聘,Junior Application Engineer 初级匹配工程师,上海,若干,2017-10-20,100-499人,外商独资,汽车机械工程师,//xiaoyuan.zhaopin.com/job/CC000934919J90000046000
中国邮政速递物流股份有限公司上海市分公司-中国邮政速递物流股份有限公司上海市分公司,物流/仓储,校园招聘,综合营销/营销策划岗位,上海,40,2017-10-20,1000-9999人,国企,市场营销专员/助理,//xiaoyuan.zhaopin.com/job/CC000102294J90000003000
中国邮政速递物流股份有限公司上海市分公司-中国邮政速递物流股份有限公司上海市分公司,物流/仓储,校园招聘,信息技术/机械自动化岗位,上海,15,2017-10-20,1000-9999人,国企,信息技术专员,//xiaoyuan.zhaopin.com/job/CC000102294J90000002000
北京美杰姆教育科技股份有限公司-艾涂图国际儿童艺术空间,教育/培训/院校,校园招聘,教育咨询顾问（课程销售）,上海,若干,2017-10-20,10000人以上,股份制企业,培训/招生/课程顾问,//xiaoyuan.zhaopin.com/job/CC000949602J90000273000
上交所技术有限责任公司-上交所技术2018校园招聘,"通信/电信/网络设备,基金/证券/期货/投资",校园招聘,信息安全岗,上海,若干,2017-10-20,500-999人,国企,网络与信息安全工程师,//xiaoyuan.zhaopin.com/job/CC007631408J90000052000
北京中公教育科技股份有限公司-上海,教育/培训/院校,校园招聘,医疗卫生考试培训讲师,上海,若干,2017-10-20,500-999人,民营,培训师/讲师,//xiaoyuan.zhaopin.com/job/CC000117819J90000010000
北京中公教育科技股份有限公司-上海,教育/培训/院校,校园招聘,教师考试培训讲师（各学科）,上海,若干,2017-10-20,500-999人,民营,培训师/讲师,//xiaoyuan.zhaopin.com/job/CC000117819J90000013000
北京美杰姆教育科技股份有限公司-艾涂图国际儿童艺术空间,教育/培训/院校,校园招聘,美术教师,上海,若干,2017-10-20,10000人以上,股份制企业,美术教师,//xiaoyuan.zhaopin.com/job/CC000949602J90000275000
北京中公教育科技股份有限公司-上海,教育/培训/院校,校园招聘,公职考试培训讲师（行测、申论、面试、公基方向）,上海,若干,2017-10-20,500-999人,民营,培训师/讲师,//xiaoyuan.zhaopin.com/job/CC000117819J90000011000
北京美杰姆教育科技股份有限公司-艾涂图国际儿童艺术空间,教育/培训/院校,校园招聘,出纳,上海,2,2017-10-20,10000人以上,股份制企业,出纳员,//xiaoyuan.zhaopin.com/job/CC000949602J90000280000
北京美杰姆教育科技股份有限公司-艾涂图国际儿童艺术空间,教育/培训/院校,校园招聘,市场专员,上海,若干,2017-10-20,10000人以上,股份制企业,市场专员/助理,//xiaoyuan.zhaopin.com/job/CC000949602J90000278000
北京中公教育科技股份有限公司-上海,教育/培训/院校,校园招聘,会计培训讲师（注册会计师）,上海,若干,2017-10-20,500-999人,民营,培训师/讲师,//xiaoyuan.zhaopin.com/job/CC000117819J90000012000
北京美杰姆教育科技股份有限公司-艾涂图国际儿童艺术空间,教育/培训/院校,校园招聘,服务专员（行政前台）,上海,若干,2017-10-20,10000人以上,股份制企业,行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000949602J90000274000
北京美杰姆教育科技股份有限公司-企鹅家族英语,教育/培训/院校,校园招聘,少儿英语教师,上海,3,2017-10-20,10000人以上,股份制企业,幼教,//xiaoyuan.zhaopin.com/job/CC000949602J90000153000
北京美杰姆教育科技股份有限公司-企鹅家族英语,教育/培训/院校,校园招聘,教务,上海,2,2017-10-20,10000人以上,股份制企业,其他,//xiaoyuan.zhaopin.com/job/CC000949602J90000154000
北京美杰姆教育科技股份有限公司-企鹅家族英语,教育/培训/院校,校园招聘,教育咨询顾问（课程销售）,上海,3,2017-10-20,10000人以上,股份制企业,,//xiaoyuan.zhaopin.com/job/CC000949602J90000152000
北京美杰姆教育科技股份有限公司-企鹅家族英语,教育/培训/院校,校园招聘,服务专员（行政前台）,上海,2,2017-10-20,10000人以上,股份制企业,行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000949602J90000171000
北京美杰姆教育科技股份有限公司-企鹅家族英语,教育/培训/院校,校园招聘,市场专员,上海,2,2017-10-20,10000人以上,股份制企业,市场专员/助理,//xiaoyuan.zhaopin.com/job/CC000949602J90000155000
上海东浩人力资源有限公司-东浩兰生（集团）有限公司,专业服务/咨询(财会/法律/人力资源等),校园招聘,管理培训生,上海,若干,2017-10-19,1000-9999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000144600J90000000000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,市场分析专员,上海,1,2017-10-19,1000-9999人,上市公司,市场调研与分析,//xiaoyuan.zhaopin.com/job/CC000911956J90000009000
丝路视觉科技股份有限公司-数字营销事业部,互联网/电子商务,校园招聘,分镜脚本原画师,上海,若干,2017-10-19,1000-9999人,上市公司,原画师,//xiaoyuan.zhaopin.com/job/CC000115348J90000049000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,项目开发工程师（本部项目开发部）,上海,1,2017-10-19,1000-9999人,上市公司,电力电子研发工程师,//xiaoyuan.zhaopin.com/job/CC000911956J90000012000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,技术工程师（本部技术部）,上海,1,2017-10-19,1000-9999人,上市公司,IT技术支持/维护工程师,//xiaoyuan.zhaopin.com/job/CC000911956J90000011000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,研发工程师,上海,2,2017-10-19,1000-9999人,上市公司,电器研发工程师,//xiaoyuan.zhaopin.com/job/CC000911956J90000004000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,市场交易专员,上海,1,2017-10-19,1000-9999人,上市公司,市场营销主管,//xiaoyuan.zhaopin.com/job/CC000911956J90000010000
北京美杰姆教育科技股份有限公司-美吉姆国际儿童教育中心,教育/培训/院校,校园招聘,客户关怀（教务）,上海,若干,2017-10-19,10000人以上,股份制企业,教学/教务管理人员,//xiaoyuan.zhaopin.com/job/CC000949602J90000062000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,销售支持,上海,2,2017-10-19,1000-9999人,上市公司,售前/售后技术支持管理,//xiaoyuan.zhaopin.com/job/CC000911956J90000008000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,产品专员,上海,1,2017-10-19,1000-9999人,上市公司,产品专员/助理,//xiaoyuan.zhaopin.com/job/CC000911956J90000007000
北京美杰姆教育科技股份有限公司-美吉姆国际儿童教育中心,教育/培训/院校,校园招聘,早期教育老师（学前教育）,上海,若干,2017-10-19,10000人以上,股份制企业,幼教,//xiaoyuan.zhaopin.com/job/CC000949602J90000057000
丝路视觉科技股份有限公司-数字营销事业部,互联网/电子商务,校园招聘,动画渲染师,上海,1,2017-10-19,1000-9999人,上市公司,多媒体/动画设计,//xiaoyuan.zhaopin.com/job/CC000115348J90000050000
江苏爱康科技股份有限公司-爱康集团2018校园招聘,"互联网/电子商务,能源/矿产/采掘/冶炼",校园招聘,项目管理工程师,上海,1,2017-10-19,1000-9999人,上市公司,项目经理/项目主管,//xiaoyuan.zhaopin.com/job/CC000911956J90000013000
北京美杰姆教育科技股份有限公司-美吉姆国际儿童教育中心,教育/培训/院校,校园招聘,服务专员（行政前台）,上海,若干,2017-10-19,10000人以上,股份制企业,前台/总机/接待,//xiaoyuan.zhaopin.com/job/CC000949602J90000067000
浙江泰隆商业银行股份有限公司上海分行-浙江泰隆商业银行股份有限公司上海分行,银行,校园招聘,柜员,上海,若干,2017-10-19,500-999人,股份制企业,银行会计/柜员,//xiaoyuan.zhaopin.com/job/CC000132045J90000001000
浙江泰隆商业银行股份有限公司上海分行-浙江泰隆商业银行股份有限公司上海分行,银行,校园招聘,客户经理,上海,若干,2017-10-19,500-999人,股份制企业,银行客户经理,//xiaoyuan.zhaopin.com/job/CC000132045J90000000000
杉杉控股有限公司-杉杉控股有限公司,跨领域经营,校园招聘,财务研修生,上海,若干,2017-10-19,1000-9999人,民营,财务经理,//xiaoyuan.zhaopin.com/job/CC000101231J90000057000
杉杉控股有限公司-杉杉控股有限公司,跨领域经营,校园招聘,人事研修生,上海,若干,2017-10-19,1000-9999人,民营,人力资源经理,//xiaoyuan.zhaopin.com/job/CC000101231J90000076000
杉杉控股有限公司-宁波杉杉新材料科技有限公司,跨领域经营,校园招聘,研发工程师,上海,若干,2017-10-19,1000-9999人,民营,技术研发工程师,//xiaoyuan.zhaopin.com/job/CC000101231J90000092000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,综合管理岗,上海,2,2017-10-18,500-999人,国企,行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000110381J90000081000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,法务岗,上海,4,2017-10-18,500-999人,国企,法务专员/助理,//xiaoyuan.zhaopin.com/job/CC000110381J90000195000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,财务岗,上海,2,2017-10-18,500-999人,国企,财务助理,//xiaoyuan.zhaopin.com/job/CC000110381J90000086000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,客户服务岗,上海,1,2017-10-18,500-999人,国企,物业顾问,//xiaoyuan.zhaopin.com/job/CC000110381J90000084000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,土地投资岗,上海,4,2017-10-18,500-999人,国企,房地产评估,//xiaoyuan.zhaopin.com/job/CC000110381J90000080000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,工程岗,上海,1,2017-10-18,500-999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000110381J90000085000
戴尔(中国)有限公司-戴尔易安信卓越研发集团,"互联网/电子商务,IT服务(系统/数据/维护),计算机软件,计算机硬件",校园招聘,2018 Campus – Software Engineer,上海,30,2017-10-18,500-999人,外商独资,软件研发工程师,//xiaoyuan.zhaopin.com/job/CC000131952J90000029000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,审计岗,上海,4,2017-10-18,500-999人,国企,审计专员/助理,//xiaoyuan.zhaopin.com/job/CC000110381J90000194000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,人力资源岗,上海,2,2017-10-18,500-999人,国企,人力资源专员/助理,//xiaoyuan.zhaopin.com/job/CC000110381J90000079000
戴尔(中国)有限公司-戴尔易安信卓越研发集团,"互联网/电子商务,IT服务(系统/数据/维护),计算机软件,计算机硬件",校园招聘,2018 Campus - Hardware Engineer,上海,5,2017-10-18,500-999人,外商独资,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000131952J90000068000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,营销管理岗,上海,4,2017-10-18,500-999人,国企,市场营销专员/助理,//xiaoyuan.zhaopin.com/job/CC000110381J90000082000
中国铁建房地产集团有限公司-中国铁建房地产集团有限公司,房地产/建筑/建材/工程,校园招聘,成本管理岗,上海,4,2017-10-18,500-999人,国企,工程造价/预结算,//xiaoyuan.zhaopin.com/job/CC000110381J90000083000
戴尔(中国)有限公司-戴尔易安信卓越研发集团,"互联网/电子商务,IT服务(系统/数据/维护),计算机软件,计算机硬件",校园招聘,2018 Campus – Software QA Engineer,上海,20,2017-10-18,500-999人,外商独资,软件测试,//xiaoyuan.zhaopin.com/job/CC000131952J90000030000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,网络管理部管培生,上海,若干,2017-10-17,10000人以上,上市公司,网络运营专员/助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000014000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,品牌宣传部管培生,上海,若干,2017-10-17,10000人以上,上市公司,品牌经理,//xiaoyuan.zhaopin.com/job/CC000100834J90000002000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,财务部管培生,上海,若干,2017-10-17,10000人以上,上市公司,财务助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000004000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,中转管理部管培生,上海,若干,2017-10-17,10000人以上,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000100834J90000008000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,人力资源管培生,上海,若干,2017-10-17,10000人以上,上市公司,人力资源专员/助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000000000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,运营规划部管培生,上海,若干,2017-10-17,10000人以上,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000100834J90000010000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,市场营销部管培生,上海,若干,2017-10-17,10000人以上,上市公司,市场专员/助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000012000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,运输管理部管培生,上海,若干,2017-10-17,10000人以上,上市公司,运输经理/主管,//xiaoyuan.zhaopin.com/job/CC000100834J90000009000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,采购管理部管培生,上海,若干,2017-10-17,10000人以上,上市公司,采购专员/助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000007000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,冷链项目管培生,上海,若干,2017-10-17,10000人以上,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000100834J90000006000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,信息技术部管培生,上海,若干,2017-10-17,10000人以上,上市公司,网络管理员,//xiaoyuan.zhaopin.com/job/CC000100834J90000005000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,总裁办管培生,上海,若干,2017-10-17,10000人以上,上市公司,总裁助理/总经理助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000011000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,监察部管培生,上海,若干,2017-10-17,10000人以上,上市公司,其他,//xiaoyuan.zhaopin.com/job/CC000100834J90000003000
申通快递有限公司-申通快递有限公司,物流/仓储,校园招聘,商学院管培生,上海,若干,2017-10-17,10000人以上,上市公司,市场专员/助理,//xiaoyuan.zhaopin.com/job/CC000100834J90000001000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,城市规划师（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,城市规划与设计,//xiaoyuan.zhaopin.com/job/CC000911167J90000029000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,工程项目前期管理（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,房地产项目管理,//xiaoyuan.zhaopin.com/job/CC000911167J90000038000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,康养产业咨询工程师（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,咨询师,//xiaoyuan.zhaopin.com/job/CC000911167J90000024000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,项目施工管理（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,建筑施工现场管理,//xiaoyuan.zhaopin.com/job/CC000911167J90000039000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,康养产业技术研发工程师（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000911167J90000027000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,景观设计师（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,园林/景观设计,//xiaoyuan.zhaopin.com/job/CC000911167J90000033000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,建筑设计师（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,建筑设计师,//xiaoyuan.zhaopin.com/job/CC000911167J90000031000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,行政/人事专员（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,人力资源专员/助理,//xiaoyuan.zhaopin.com/job/CC000911167J90000041000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,结构工程师（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,土木/土建/结构工程师,//xiaoyuan.zhaopin.com/job/CC000911167J90000035000
中冶华天南京工程技术有限公司-中冶华天南京工程技术有限公司,互联网/电子商务,校园招聘,市场经营（工作地点：上海）,上海,若干,2017-10-17,1000-9999人,国企,市场营销专员/助理,//xiaoyuan.zhaopin.com/job/CC000911167J90000037000
贝朗医疗（上海）国际贸易有限公司-贝朗爱敦,医疗设备/器械,校园招聘,技术支持工程师,上海,若干,2017-10-16,500-999人,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000147813J90000018000
贝朗医疗（上海）国际贸易有限公司-贝朗爱敦,医疗设备/器械,校园招聘,客户服务专员,上海,若干,2017-10-16,500-999人,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000147813J90000021000
贝朗医疗（上海）国际贸易有限公司-贝朗爱敦,医疗设备/器械,校园招聘,数据专员,上海,若干,2017-10-16,500-999人,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000147813J90000020000
上海清轩生物科技有限公司-上海清轩生物科技有限公司,医药/生物工程,校园招聘,研发管培生,上海,若干,2017-10-16,500-999人,民营,培训生,//xiaoyuan.zhaopin.com/job/CC000131832J90000001000
中电投融和融资租赁有限公司-中电投融和融资租赁有限公司,基金/证券/期货/投资,校园招聘,2018校园招聘——业务管理岗,上海,若干,2017-10-16,100-499人,国企,数据运营,//xiaoyuan.zhaopin.com/job/CC000127613J90000002000
中电投融和融资租赁有限公司-中电投融和融资租赁有限公司,基金/证券/期货/投资,校园招聘,2018校园招聘——资金管理岗,上海,若干,2017-10-16,100-499人,国企,资金专员,//xiaoyuan.zhaopin.com/job/CC000127613J90000004000
平安银行信用卡中心-平安银行信用卡中心2018校园招聘,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,总部数据分析类,上海,8,2017-10-16,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000391000
平安银行信用卡中心-平安银行信用卡中心2018校园招聘,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,总部销售市场类,上海,10,2017-10-16,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000394000
上海清轩生物科技有限公司-上海清轩生物科技有限公司,医药/生物工程,校园招聘,运营管培生,上海,若干,2017-10-16,500-999人,民营,培训生,//xiaoyuan.zhaopin.com/job/CC000131832J90000000000
中电投融和融资租赁有限公司-中电投融和融资租赁有限公司,基金/证券/期货/投资,校园招聘,2018校园招聘——客户经理岗（金融融资方向）,上海,若干,2017-10-16,100-499人,国企,客户经理,//xiaoyuan.zhaopin.com/job/CC000127613J90000001000
平安银行信用卡中心-平安银行信用卡中心2018校园招聘,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,总部综合管理类,上海,8,2017-10-16,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000398000
中电投融和融资租赁有限公司-中电投融和融资租赁有限公司,基金/证券/期货/投资,校园招聘,2018校园招聘——客户经理岗（新能源发电、储能配网、新能源汽车方向）,上海,若干,2017-10-16,100-499人,国企,客户经理,//xiaoyuan.zhaopin.com/job/CC000127613J90000000000
平安银行信用卡中心-平安银行信用卡中心2018校园招聘,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,总部互联网IT类,上海,8,2017-10-16,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000388000
卡斯柯信号有限公司-上海总部,"通信/电信/网络设备,通信/电信运营、增值服务",校园招聘,信息系统工程师（应用建设、软件及数据开发类）,上海,若干,2017-10-16,10000人以上,合资,系统工程师,//xiaoyuan.zhaopin.com/job/CC000126162J90000045000
平安银行信用卡中心-平安银行信用卡中心2018校园招聘,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,总部风险管理类,上海,10,2017-10-16,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000389000
平安银行信用卡中心-平安银行信用卡中心2018校园招聘,"银行,基金/证券/期货/投资,信托/担保/拍卖/典当",校园招聘,总部运营体验类,上海,6,2017-10-16,1000-9999人,股份制企业,储备干部,//xiaoyuan.zhaopin.com/job/CC000839824J90000395000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,综合岗（上海）,上海,1,2017-10-16,500-999人,国企,投资经理,//xiaoyuan.zhaopin.com/job/CC000105113J90000094000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,软件工程师,上海,6,2017-10-16,500-999人,股份制企业,软件工程师,//xiaoyuan.zhaopin.com/job/CC000131188J90000000000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,项目承做岗（债务融资部）,上海,2,2017-10-16,500-999人,国企,投资经理,//xiaoyuan.zhaopin.com/job/CC000105113J90000100000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,系统整合测试工程师,上海,若干,2017-10-16,500-999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000131188J90000017000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,投行项目承做,上海,1,2017-10-16,500-999人,国企,投资银行业务,//xiaoyuan.zhaopin.com/job/CC000105113J90000084000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,硬件设计工程师,上海,若干,2017-10-16,500-999人,股份制企业,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000131188J90000003000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,交易员（债券资管部）,上海,2,2017-10-16,500-999人,国企,股票/期货操盘手,//xiaoyuan.zhaopin.com/job/CC000105113J90000098000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,电源设计工程师,上海,若干,2017-10-16,500-999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000131188J90000018000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,讯号完整性设计工程师,上海,若干,2017-10-16,500-999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000131188J90000019000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,交易员（债券销售交易部）,上海,2,2017-10-16,500-999人,国企,股票/期货操盘手,//xiaoyuan.zhaopin.com/job/CC000105113J90000099000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,机构设计工程师,上海,若干,2017-10-16,500-999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000131188J90000001000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,资管业务岗（上海）,上海,3,2017-10-16,500-999人,国企,投资经理,//xiaoyuan.zhaopin.com/job/CC000105113J90000093000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,项目管理工程师,上海,若干,2017-10-16,500-999人,股份制企业,其他,//xiaoyuan.zhaopin.com/job/CC000131188J90000006000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,EMC/Safety工程师,上海,若干,2017-10-16,500-999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000131188J90000021000
长城国瑞证券有限公司 -长城国瑞证券有限公司,基金/证券/期货/投资,校园招聘,研究员（债券资管部）,上海,2,2017-10-16,500-999人,国企,证券分析/金融研究,//xiaoyuan.zhaopin.com/job/CC000105113J90000097000
英业达科技有限公司 -2018校园招聘,"电子技术/半导体/集成电路,计算机硬件",校园招聘,讯号完整性验证工程师,上海,若干,2017-10-16,500-999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000131188J90000020000
上海复星高科技（集团）有限公司 -复星保德信人寿保险有限公司,保险,校园招聘,销售管理方向管培生,上海,若干,2017-10-16,500-999人,民营,销售数据分析,//xiaoyuan.zhaopin.com/job/CC000936902J90000073000
贝朗医疗（上海）国际贸易有限公司-贝朗医疗,"医疗设备/器械,航空/航天研究与制造,医疗/护理/美容/保健/卫生服务",校园招聘,会计,上海,若干,2017-10-16,500-999人,外商独资,会计/会计师,//xiaoyuan.zhaopin.com/job/CC000147813J90000005000
贝朗医疗（上海）国际贸易有限公司-贝朗医疗,"医疗设备/器械,航空/航天研究与制造,医疗/护理/美容/保健/卫生服务",校园招聘,供应链计划专员,上海,若干,2017-10-16,500-999人,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000147813J90000006000
光明乳业股份有限公司-光明乳业股份有限公司,快速消费品（食品/饮料/烟酒/日化）,校园招聘,“光速小匠”管培生计划,上海,若干,2017-10-15,10000人以上,上市公司,培训生,//xiaoyuan.zhaopin.com/job/CC000912485J90000000000
乐竞文化传媒(上海)有限公司-乐竞文化传媒(上海)有限公司,媒体/出版/影视/文化传播,校园招聘,导演,上海,若干,2017-10-13,500-999人,国企,导演/编导,//xiaoyuan.zhaopin.com/job/CC000105395J90000007000
马瑞利(中国)有限公司-马瑞利（中国）有限公司,"汽车/摩托车,其他",校园招聘,Associate Electrical Electronic Engineer 助理电子工程师,上海,1,2017-10-13,100-499人,外商独资,汽车电子工程师,//xiaoyuan.zhaopin.com/job/CC000934919J90000012000
